text,label,channel
"यसपालि यदि बालेन शाहले काठमाडौको मेयरमा जितेनन् भने यो बुझ्नुपर्छ कि नेपाली जनताको खप्परमा बिकास र समृद्धि  लेखिएकै छैन।
Vote for Balen💪💪💪💪",positive,comment
केही शब्द चयन मा कमजोरी भएपनि वास्तविक   अवस्था को सरल चित्रण नै लाग्यो ।best wishes,positive,comment
The head of kantipur tv who also runs a talk show where he brings top brass leaders to talk and share /promote his political elections agenda should learn from Rajendra sir how to conduct a candid conversation and how genuine questions are asked 👏,positive,comment
"कोइछ माइकललाल???
कुन नेताको हिम्मत छ mainstream को सम्पूर्ण मीडिया: कान्तिपुर, अन्नपुर्ण, नया पत्रिका, online khabar, सेतोपाटी लगायत....राजाबादी, रबिन्द्र मिश्र, ऋषि धमला माथिको तितोसत्यकुरा खुलेआम प्रमाण सहित ओकाल्ने हिम्मत, चाहे आक्रोशमानै सहि??? यसको मतलब उनलाई केहि कुराको लोभ छैन, कोहीसंग setting गर्नुछैन भन्ने प्रस्टहुञ्छ! 

पार्टीको तलुवा चाट्नेहरु नआवो अब अनेक भन्दै.... रबिले गृहमन्त्रि भएर नियम कानुनमा देश चलाउदा, सिस्टम बसाल्दा,तिमीहरुलेनी केहि सुख पाउथेउ,
खाऊ अब तेही.....

देशले पाएको सच्चा नेता, सच्चा योद्धा..... Salute रबि लामिछाने",positive,comment
good Balen jii,positive,comment
Look at his confidence 👍👍,positive,comment
Kp cor aslai marnu parxa kukur lai balan is pardammantry nwo rady,negative,comment
Jaya Mato Jaya Des Jaya Nepal ❤🙏❤️,positive,comment
Budho sabae hunxa thulo kura nagarnu motra,positive,comment
तेसै ले   जेनजि आन्दोलन  भको बेला हेलिकोप्टर  चढेर  भागेको थिस हैन  चोर  कति कमाउन  मन छ  पुगेन,negative,comment
रबि दाईको आवाज होईन आम नेपालिको आवाज हो यो आवाज लाई अघिल्लो सरकारले करिव डेड वर्ष त्यो कालो कठघरि  मा लगेर थुनेको फल भोगेको हो पुराना भर्ष्टहरुले जय देश 🙏🙏🙏🔔🔔🔔👏👏👏,positive,comment
