text,candidate,source,channel,script
सुइकारेको होइन आफुलाइ शुद्ध छु भनेर भनेको छ।,kp oli,election_data.csv,comment,deva
भाग्या त होनी के पी बा तिमी,kp oli,election_data.csv,comment,deva
Yo Gagan ko masterplan ho congress kabja garnu lai gen z lai wukasawni nai kangress nai ho,kp oli,election_data.csv,comment,latin
Ta vagera talai army le bachayo natra tero halat shere arju vanda ni khattam hunthyo tara aba tero ghamanda le sima nagyo  ra swam vagwan Balen KO rup ma tero ghamanda todna aaunu vo jay Budhasubba vagwan jai Pathivara Mata yo Oli ko ghamanda chaknachur pardinuhos Balen sir lai jitaidunuhos please god,kp oli,election_data.csv,comment,latin
Kp ko vani 😂😂😂😂😂,kp oli,election_data.csv,comment,latin
"बाउ बाजेको नाम , गाउ नभको मान्छे लाई जिताएसी एस्तै हो, लाज पनि लाग्दैन , जे गर्दे नि भयो, जे भन्दे नि भो ! कसै को डर नभको भगौडा चोर  !",kp oli,election_data.csv,comment,deva
a veda janata haru aana ta aankha kholera ysto hatyara harulai vote halera desh lai pachadi dhakalne kaam na garnu hola vote jashlai dinus tara hatyara ani desh drohi hatyra lai haina binti cha,kp oli,election_data.csv,comment,latin
Hutihara,kp oli,election_data.csv,comment,latin
Rip kp muji😡,kp oli,election_data.csv,comment,latin
Yo oli vanne jantu le garda makasam ragat tatera aoucha yeslai ta,kp oli,election_data.csv,comment,latin
केपी गुखानेलाई  यो चुनावले बडारेर  जेल कोचनु पर्छ,kp oli,election_data.csv,comment,deva
Hatyara brastchai Lai karbahi kahile huncha hola,kp oli,election_data.csv,comment,latin
KP daka hatiyara ho😮😮😊,kp oli,election_data.csv,comment,latin
"हत्यारा हो भन्ने थाहा छ त, निकम्मा सरकार जेल हाल्न सक्दैन।,",kp oli,election_data.csv,comment,deva
"Kasto prasna ho yo <br>Dhilaii vaye pani shradanjali dida pani kina birod vairako xa vanera <br>Is this a valid question 🤔 I was not accepting this from your channel <br>Qns should be <br>aafno galti ko jimmeywari naliney ,  yesto manxey lai chunab maa uthney mawka dinu parney ho r ?? Oli laii investigate garnu parney hoina ra",kp oli,election_data.csv,comment,latin
कारबाही किन नगरेको हाेला 😡,kp oli,election_data.csv,comment,deva
Nabhage helima kahagaeko,kp oli,election_data.csv,comment,latin
"देखेउ बालेन भन्या बालेन हो न्यालय लाई ख्याल सम्जिने ले बालेको जवाब दियो झुटै भय पनि ,, जेहोस पहिलो चोटि बा लाई धक्का लाग्यो",kp oli,election_data.csv,comment,deva
जम्मा २३ जना हो र जेन्जीहरू मरेका?,kp oli,election_data.csv,comment,deva
KP oli lai sabrajanik fasi dino hos,kp oli,election_data.csv,comment,latin
Harek sarkari Goli ko hisab dinu parne huncha. Mathi bata order na aaye Goli chaldaina. Sushila Karki sarkar le jyanmara lai jogaye.,kp oli,election_data.csv,comment,latin
अहंकारी खडक ओलि बल्ल गल्दैछन !,kp oli,election_data.csv,comment,deva
5/10 बर्ष पछि बन्ने देशको योजना को जस लिन हानथाप गर्ने किड्नि पन्चर बा कलिला जनता मर्दा 5 महिना लाग्यो त्यो पनि चुनाबको मुखमा कुर्सिको लोभले,kp oli,election_data.csv,comment,deva
Kp ba 🤛🤛,kp oli,election_data.csv,comment,latin
यो केपि मान्छे होइन अराजक फैलाउने देश कै लागि कुलङ्गर हो,kp oli,election_data.csv,comment,deva
तेसो भए तेस्तरी कोक्रो मा चढेर भागेको हो त,kp oli,election_data.csv,comment,deva
Kahile marxa kp oli😢😢😢 where are yumraaj😊,kp oli,election_data.csv,comment,latin
अरु केही हैन चुनाब आउँदैछ त्यही भएर भनेको यति कुरा पनि नत्र त जेन्जी भनेको त आतंककारी हो भन्छन्। एउटा उमेर समूह हो त्यो कुरा  भए ती उमेरसमुह सबै आतंककारी ।,kp oli,election_data.csv,comment,deva
mass manipulation! wake up ppl!,kp oli,election_data.csv,comment,latin
Jaymara nalayak pasu ko pani dimag huncha Yesko bhandha 😡,kp oli,election_data.csv,comment,latin
कहाँ भागेको हुनु नि हेलिकप्टरमा झुन्डिएर हिडेको हो नि,kp oli,election_data.csv,comment,deva
Pahile nai rajinama kina na Deko ta natak chunaav aayo haena ava,kp oli,election_data.csv,comment,latin
"<a href=""https://www.youtube.com/watch?v=fjkMTREcjCQ&amp;t=219"">3:39</a> that statement he agreed. The law states that they have to use necessary force (Guns) in that case. KP Oli didn&#39;t learn lesson from RaPraPa protest few months earlier so he kept that law of using force the same as it is. It was not revised and looked after. So the both Prime Minister and the Home minister are accountable.....aba tyo law malai thaha thiyena bhannu paudaina...afulai status lekhe pachi !!",kp oli,election_data.csv,comment,latin
Kp bye bye,kp oli,election_data.csv,comment,latin
Aaba oli lai jail halnai parxa,kp oli,election_data.csv,comment,latin
Tyo vidma ani bhatbhaenima arajak ta bhayekai ho singhadurbar jalaywra deshlai ta nangai banaune Jo bhaye ni tyaslai paap lagera kuhiyera bachnuparos😢,kp oli,election_data.csv,comment,latin
"How KP Oli Govt M*rdered 19 Children That Day? <a href=""https://www.youtube.com/watch?v=8MSs6d_4rh4"">https://youtu.be/8MSs6d_4rh4</a>",kp oli,election_data.csv,comment,latin
Wake up Nepali peoples you  and your family could be the next victims so please wake up  in time,kp oli,election_data.csv,comment,latin
Yasto video nai khojeko ho maile make it more viral best one good job,kp oli,election_data.csv,comment,latin
Share this video as much as you can,kp oli,election_data.csv,comment,latin
"&quot;Genz - terrorist&quot; - Kp Oli, Mahesh Basnet<br>Never forgive",kp oli,election_data.csv,comment,latin
Ko chro MC,kp oli,election_data.csv,comment,latin
"Yeto vandaema kasle manne tetikherko unko ahankar yerda thok 3, 4 janalae thoke paxi vagihalxan ni vanne socheko hunu parx",kp oli,election_data.csv,comment,latin
Aafu sarkarma huda taukama goli handa kehi paxuto namanne aj bahir deshko aatankarilae mare jasto thanne ani ewako paxma yeuta statat lekhnedaema usle aago lagako hune yestalae kasaele vot dinu hudaena,kp oli,election_data.csv,comment,latin
Yeslai tadpai tadpai marnu parcha 👍,kp oli,election_data.csv,comment,latin
Everyone comment and like this video so that the algorithm will push this video to Jhapa-5 residents and voters.,kp oli,election_data.csv,comment,latin
Video sabbai samu pugnu paryo,kp oli,election_data.csv,comment,latin
Wow finally ❤<br>Yo video ko clip facebook ma aaunu paryo please <br>Sabbai jhapa 5 ko voters samma yo video pugnu paryo,kp oli,election_data.csv,comment,latin
Respect your Ability love you Daju❤,kp oli,election_data.csv,comment,latin
Last minutes of the video was so lit 🔥 so powerful ❤. I hope you makes these kind of video without any fear and heritage,kp oli,election_data.csv,comment,latin
"We should comment this on every OLI , Mahesh, and every Jholey post.",kp oli,election_data.csv,comment,latin
"Thank you so much for the video brother, aba yo video lai ghar ghar ma pauryaune kaam hamro..",kp oli,election_data.csv,comment,latin
"Unfortunately, yo video jo sanga pugnu parne, tyo janta samma pugdai ppugdaina. Manxe haru purai kura nabujhi kana tyo din goli chalaaeko legal thiyo vandai xan. You have done a great job creating this video. Plz expose them more. I wish this video was viral in fb, tiktok, all over social media.",kp oli,election_data.csv,comment,latin
म त्यो दिन समुद्रपारि कति रोएको थिए। अझै आत्मा रोएको छ। अब यो जनमत संग्रहमा जनताले मान्छे चिन्न जरुरी छ,kp oli,election_data.csv,comment,deva
"Yo Budo le ek dujana lai lada na marde bhanne thado aadesh diye ko prastha hunxa yo vdo bata mero shatta jasri pani jogauna chanthe , swaisfurta sinhadarbar gate bhanda tadha raheko balak lai takera tauko ma haanne lai yo desh ma basna pani layak xaina.",kp oli,election_data.csv,comment,latin
